,index,date,observer,oc,oce,source
0,9,2021-06-04,Francois Regembal,1.9,7.2,ExoClock observation
1,10,2021-04-26,Yves Jongen,1.1,1.7,ExoClock observation
2,11,2021-03-29,Yves Jongen,5.8,1.9,ExoClock observation
3,12,2021-03-29,Carmelo Falco,0.9,1.6,ExoClock observation
4,13,2021-03-22,Francois Regembal,2.3,1.9,ExoClock observation
5,14,2020-06-07,Yves Jongen,1.2,1.4,ExoClock observation
6,15,2020-05-17,Francois Regembal,-1.2,2.4,ExoClock observation
7,17,2020-04-25,Mauro Cal\xc3\xb3,0.6,4.3,ExoClock observation
8,16,2020-04-25,Adrian Jones,2.3,2.3,ExoClock observation
9,18,2019-04-07,Yves Jongen,-0.8,1.4,ExoClock observation
10,19,2019-02-20,Ana\xc3\xabl W\xc3\xbcnsche,0.3,1.4,ExoClock observation
11,20,2016-07-02,Ana\xc3\xabl W\xc3\xbcnsche,1.5,2.4,ExoClock observation
12,0,2012-04-07,Turner et al. 2017,-1.5,2.2,ExoClock literature
13,1,2012-03-24,Turner et al. 2017,-1.4,2.4,ExoClock literature
14,2,2010-05-15,Street et al. 2010,-0.8,0.8,ExoClock literature
15,3,2010-05-01,Street et al. 2010,-0.2,0.9,ExoClock literature
16,4,2010-04-26,Street et al. 2010,-0.8,1.1,ExoClock literature
17,5,2010-02-22,Street et al. 2010,-1.5,0.9,ExoClock literature
18,6,2009-07-17,Street et al. 2010,-2.7,1.1,ExoClock literature
19,7,2009-06-12,Street et al. 2010,-2.8,0.9,ExoClock literature
20,8,2009-04-24,Street et al. 2010,0.8,0.3,ExoClock literature
