,index,date,observer,oc,oce,source
0,35,2021-11-11,Yves Jongen,-2.8,0.7,ExoClock observation
1,36,2021-08-05,Yves Jongen,-0.5,1.0,ExoClock observation
2,37,2020-10-26,Yves Jongen,1.3,0.7,ExoClock observation
3,38,2020-09-02,Yves Jongen,-1.7,1.3,ExoClock observation
4,39,2020-08-02,Yves Jongen,-2.0,1.0,ExoClock observation
5,40,2020-07-25,Phil Evans,0.5,0.9,ExoClock observation
6,0,2014-11-08,Moyano et al. 2017,-0.2,0.3,ExoClock literature
7,1,2014-08-25,Moyano et al. 2017,0.4,0.6,ExoClock literature
8,2,2014-08-07,Moyano et al. 2017,0.2,0.4,ExoClock literature
9,4,2012-08-11,Moyano et al. 2017,-0.5,0.8,ExoClock literature
10,3,2012-08-11,Moyano et al. 2017,0.7,0.7,ExoClock literature
11,5,2012-07-29,Moyano et al. 2017,-0.5,0.5,ExoClock literature
12,6,2012-07-16,Moyano et al. 2017,0.0,0.6,ExoClock literature
13,7,2010-09-09,Dragomir et al. 2011,-2.0,1.2,ExoClock literature
14,8,2010-06-29,Fukui et al. 2011,-0.3,0.7,ExoClock literature
15,9,2010-06-16,Fukui et al. 2011,0.2,0.8,ExoClock literature
16,10,2009-10-25,Hoyer et al. 2012,-1.3,0.6,ExoClock literature
17,11,2009-10-18,Fukui et al. 2011,2.1,0.6,ExoClock literature
18,12,2009-10-05,Fukui et al. 2011,-1.3,1.1,ExoClock literature
19,13,2009-09-04,Fukui et al. 2011,1.9,0.6,ExoClock literature
20,14,2009-09-01,Dragomir et al. 2011,-1.4,0.8,ExoClock literature
21,15,2009-08-06,Hoyer et al. 2012,-0.0,1.2,ExoClock literature
22,16,2009-06-23,Hoyer et al. 2012,-1.0,0.5,ExoClock literature
23,17,2008-11-17,Hoyer et al. 2012,-0.3,1.0,ExoClock literature
24,18,2008-11-12,Dragomir et al. 2011,0.1,0.1,ExoClock literature
25,19,2008-11-04,Hoyer et al. 2012,0.3,0.4,ExoClock literature
26,20,2008-11-02,Fukui et al. 2011,-0.2,0.7,ExoClock literature
27,21,2008-10-22,Hoyer et al. 2012,0.4,0.7,ExoClock literature
28,23,2008-09-21,Fukui et al. 2011,-0.8,0.3,ExoClock literature
29,22,2008-09-21,Hoyer et al. 2012,-0.1,1.1,ExoClock literature
30,25,2008-08-29,Hoyer et al. 2012,-0.6,0.7,ExoClock literature
31,24,2008-08-29,Fukui et al. 2011,0.4,0.3,ExoClock literature
32,26,2008-08-21,Hoyer et al. 2012,0.1,0.6,ExoClock literature
33,27,2008-06-18,Fukui et al. 2011,0.8,0.7,ExoClock literature
34,28,2007-10-10,Fukui et al. 2011,0.1,0.4,ExoClock literature
35,29,2007-10-02,Fukui et al. 2011,0.9,0.7,ExoClock literature
36,30,2007-10-02,Fukui et al. 2011,-0.2,0.3,ExoClock literature
37,31,2007-10-02,Southworth et al. 2009,0.6,0.3,ExoClock literature
38,32,2007-10-02,Anderson et al. 2008,0.2,0.4,ExoClock literature
39,33,2007-09-30,Triaud et al. 2010,-0.1,0.2,ExoClock literature
40,34,2007-09-30,Gillon et al. 2009,-0.2,0.4,ExoClock literature
