date,observer,oc,oceu,ocel,source
2021-11-05 08:10:16.608000256,Anaël wünsche,0.864,,,ETD
2021-11-05 08:08:16.511999744,Yves jongen,-1.152,1.2672,1.2672,ETD
2021-10-08 12:04:59.808000256,F. lomoz,8.064,1.5552,1.5552,ETD
2021-10-08 11:54:16.128000000,Manfred raetz,-2.736,0.8496,0.8496,ETD
2020-11-08 09:42:41.759999744,Veli-pekka hentunen,14.976,2.4336,2.4336,ETD
2020-09-18 08:23:45.312000000,Veli-pekka hentunen,-1.152,1.8576,1.8576,ETD
2020-09-04 10:32:19.968000256,F. lomoz,13.68,8.0352,8.0352,ETD
2020-09-04 10:31:58.367999744,F. lomoz,13.392,2.1024,2.1024,ETD
2020-01-16 09:57:01.439999744,F. lomoz,2.016,3.5424,3.5424,ETD
2020-01-16 09:53:09.024000256,F. lomoz,-1.872,1.7424,1.7424,ETD
2020-01-02 12:15:59.040000256,F. lomoz,27.216,2.9952,2.9952,ETD
2020-01-02 11:49:58.656000000,F. lomoz,1.296,2.4912,2.4912,ETD
2019-12-10 06:56:19.103999744,Mario jean-claude,-2.016,3.672,3.672,ETD
2019-11-26 09:00:46.656000000,Snaevarr gudmundsson,8.64,1.6128,1.6128,ETD
2018-12-27 06:30:15.263999744,Massimo banfi,7.344,3.4848,3.4848,ETD
2018-12-27 06:15:52.992000256,Bruno fontaine,-6.912,1.6416,1.6416,ETD
2018-11-15 12:04:39.935999744,F. lomoz,0.432,3.1824,3.1824,ETD
2018-11-15 11:36:31.679999744,F. lomoz,-27.648,3.024,3.024,ETD
2018-10-09 09:22:58.943999744,F. lomoz,15.408,3.0816,3.0816,ETD
2018-10-09 09:21:53.280000256,F. lomoz,14.256,3.2832,3.2832,ETD
2018-10-09 09:05:03.264000256,Mark salisbury,-2.592,2.0304,2.0304,ETD
2018-09-11 12:58:29.568000000,Yves jongen,3.312,1.3824,1.3824,ETD
2017-10-12 10:20:49.631999744,Mark salisbury,-5.04,1.224,1.224,ETD
2016-10-29 10:18:30.527999744,Luis tremosa,28.08,1.4544,1.4544,ETD
2016-10-29 10:10:40.511999744,Luis tremosa,20.304,1.4544,1.4544,ETD
2016-10-29 09:45:54.432000256,Marc bretton,-4.464,0.72,0.72,ETD
2016-09-08 08:53:08.735999744,František lomoz,5.616,2.1168,2.1168,ETD
2016-09-08 08:49:56.928000256,František lomoz,2.448,4.608,4.608,ETD
2016-08-25 10:46:54.336000256,Trnka j.,5.616,2.5776,2.5776,ETD
2016-01-20 08:17:57.120000256,Jens jacobsen,-5.904,1.8432,1.8432,ETD
2015-11-02 11:08:59.712000000,Trnka j.,0.432,2.0448,2.0448,ETD
2015-08-29 12:16:54.336000256,Luis tremosa,17.28,1.8576,1.8576,ETD
2015-02-06 07:48:00.864000000,Mark salisbury,-0.288,1.944,1.944,ETD
2013-12-06 09:53:54.816000000,Garcia f.,-3.744,1.296,1.296,ETD
2013-11-27 03:10:21.215999744,"Karavaev y., loginovskaj a.",-3.168,1.3104,1.3104,ETD
2013-10-30 06:58:10.559999744,Poddaný s.,-2.88,2.6208,2.6208,ETD
2013-10-25 15:36:33.696000256,Benni p.,-2.448,1.3104,1.3104,ETD
2013-10-02 10:49:03.936000000,Walter f. poddaný s.,0.432,3.2688,3.2688,ETD
2013-10-02 10:47:55.680000256,Lomoz f.,-0.72,2.016,2.016,ETD
2013-10-02 10:47:34.944000000,Walter f. poddaný s.,-1.008,2.88,2.88,ETD
2013-09-18 12:39:35.136000000,Naves r.,-2.736,2.0016,2.0016,ETD
2012-10-19 10:08:00.671999744,Büchner a.,-5.04,3.312,3.312,ETD
2012-10-19 10:03:18.144000256,Lomoz f.,-9.792,3.9168,3.9168,ETD
2012-10-14 18:43:25.824000256,Strickland w.,-7.632,2.4912,2.4912,ETD
2012-09-21 14:02:00.672000256,"Mravik j., grnja j.",1.44,3.4992,3.4992,ETD
2012-08-15 11:02:12.768000000,Lomoz f.,-1.872,2.1744,2.1744,ETD
2012-08-15 10:48:07.775999744,Lomoz f.,-15.984,2.3184,2.3184,ETD
2011-10-28 02:52:10.848000256,"B. sato et al., 2012",-1.296,0.504,0.504,ETD
