,index,date,observer,oc,oce,source
0,3,2021-08-31,Carmelo Falco,-0.4,0.7,ExoClock observation
1,4,2020-09-13,Martin Smith,0.8,2.2,ExoClock observation
2,5,2020-09-13,Nikolaos Paschalis,-0.9,1.6,ExoClock observation
3,6,2020-09-13,Adrian Jones,-2.7,1.2,ExoClock observation
4,7,2020-07-13,Ana\xc3\xabl W\xc3\xbcnsche,-0.3,1.7,ExoClock observation
5,8,2020-07-13,Manfred Raetz,-3.8,1.2,ExoClock observation
6,9,2019-09-27,Ana\xc3\xabl W\xc3\xbcnsche,-2.9,0.6,ExoClock observation
7,0,2016-10-05,Murgas et al. 2020,1.1,0.2,ExoClock literature
8,1,2016-08-16,Tsiaras et al. 2018,0.6,0.3,ExoClock literature
9,2,2011-07-06,Anderson et al. 2014,-0.6,0.3,ExoClock literature
